time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,2.2328419680606593,8.499697177545764,24.51626555027851,0.37601141414676853,6.227547436950255,0.0,1.5773044728541004,6.678088236657724,4.607367862744357,0.04196918288477992,-0.016916915022489133,0.0,434.61170849493135,432.06562099445455,435.7093929832401,434.57103227005916
4.379999999999995,2.328410844110342,8.906116582186282,24.79183592423849,0.3779449491703426,6.22715686908203,0.0,1.6083511038517817,6.869008824601098,4.578041542087611,-0.008396206338098074,0.008796123542721225,0.0,448.7314944781364,450.8145720866028,451.144358058962,447.0584604760505
4.439999999999993,2.425884931603778,9.324236065185033,25.066382409170266,0.37719943633317055,6.2282952403300875,0.0,1.640664648249203,7.0677698845765535,4.573291561222001,-0.022032672553589202,0.0340223420907279,0.0,455.9133629046864,457.924931079593,459.64416026980695,458.5620383625346
4.499999999999992,2.5250509116416557,9.75273027589091,25.336975010127706,0.37600763664235615,6.23058967446757,0.0,1.664712993565193,7.21509059500774,4.44703597838045,-0.01584414724320277,0.04556487399564264,0.0,415.85430921705813,416.86525104364244,416.0735877776621,416.6151923782275
4.559999999999991,2.6259439921071177,10.192257020047805,25.60580665348596,0.3749451211422823,6.232857726500818,0.0,1.6980596420989815,7.435048626485337,4.513443760135802,-0.021725504856609942,0.013946110443727929,0.0,480.3931488842448,477.9895228698606,481.2315307764296,480.78612665801853
4.6199999999999894,2.72859330889285,10.643423611008366,25.874942192223468,0.3735294840004917,6.233774208583455,0.0,1.723493765942894,7.603354911949402,4.457908799451493,-0.02761992281010152,0.017807523565861606,0.0,442.35523373620293,442.6730830125678,440.3640199992038,439.8759619984994
4.679999999999988,2.832745514147297,11.10456304780043,26.140715840578633,0.3721364831828069,6.234903491198988,0.0,1.74813832240362,7.767466183007135,4.401410881067942,-0.01561259078408667,0.020775530208514074,0.0,440.3648418991025,440.61030402646753,440.1613880924291,441.15416712329153
4.739999999999987,2.9383315790577225,11.575287510226001,26.40271307949056,0.3712417963973609,6.235898881775054,0.0,1.7712920403203918,7.92293555725318,4.332081272328771,-0.013544841808529032,0.006527125363870328,0.0,436.67509733457877,435.48448944001024,435.2905977134982,435.463749293592
4.799999999999986,3.0452590495051246,12.055019101772302,26.659990454620186,0.3700881101068809,6.236889047505558,0.0,1.7928934126205014,8.067744956228653,4.244201864084512,-0.034121854936117586,0.03132778210825162,0.0,427.0925345457733,429.2031316091382,430.06259148221466,428.315619605911
4.859999999999984,3.153470641750374,12.543427830509499,26.91225848925193,0.36818299193634996,6.239026205250106,0.0,1.8139898641316952,8.212077458188121,4.165137893058142,-0.02739063334496265,0.04305460788292437,0.0,429.98358109340614,430.9767631502092,430.81951391347127,431.38803390356503
4.919999999999983,3.2628963709902323,13.04029772906564,27.159588597804035,0.3665327762582624,6.241059886957444,0.0,1.8333333779319438,8.349829204589081,4.079637976163955,-0.027730444892856126,0.00046127966199605366,0.0,429.23055858977733,425.5999106763395,427.7852568870281,427.75609535487024
4.979999999999982,3.373589959098877,13.546478246811343,27.404822449267925,0.3660477859874458,6.241272057689619,0.0,1.8564102108945435,8.522232541998543,4.094598797216303,0.015579496310768584,0.009068933868676951,0.0,459.97164427349935,460.6529191970635,459.443919985923,462.8658137503857
5.0399999999999805,3.4856841063250945,14.0631333781365,27.651525618893267,0.36710240120090365,6.241491928131975,0.0,1.8799819251283594,8.69911705903495,4.1283729555067525,0.02129894757918852,-0.010257895106970553,0.0,467.30516731336473,465.79578001595564,468.19052743947566,468.63532870281733
